session_date,root_symbol,front_month_sym,front_month_id,back_month_sym,back_month_id,close_price,adjusted_close,back_close,spread,is_roll_day,cum_adjustment,gap,days_to_expiry,rc_trade_count,rc_volume,open_price,session_high,session_low,session_trade_count,session_volume,avg_spread_ticks,spread_volatility,overnight_range_pct,overnight_return,open_range_pct,spread_volume,buy_volume,sell_volume,flow_imbalance
2020-09-11,ZM,ZMZ0,413266,ZMF1,504886,324.8,408.50000000000006,326.1,-1.3,false,83.70000000000005,0.0,94,14048,49433,317.4,325.1,317.2,14048,49433,1.2082192469041309,0.47496469954504406,,,,4580,24543,18629,0.13698693597702213
2020-09-14,ZM,ZMZ0,413266,ZMF1,504886,321.4,405.1,323.3,-1.9,false,83.70000000000005,0.0,91,12608,41763,325.6,328.0,321.3,12608,41763,1.1460148423300427,0.35997766057914415,,,,3206,16699,21192,-0.11857697078461904
2020-09-15,ZM,ZMZ0,413266,ZMF1,504886,319.2,402.90000000000003,321.2,-2.0,false,83.70000000000005,0.0,90,9585,35562,323.3,323.9,318.7,9585,35562,1.1638020583303161,0.3730558723317033,,,,2912,13464,17728,-0.1367017183893306
2020-09-16,ZM,ZMZ0,413266,ZMF1,504886,326.1,409.80000000000007,327.7,-1.6,false,83.70000000000005,0.0,89,12527,42757,319.2,326.5,317.9,12527,42757,1.1346839253114631,0.3427158483107648,,,,3601,21177,17404,0.09779425105621939
2020-09-17,ZM,ZMZ0,413266,ZMF1,504886,335.2,418.90000000000003,335.6,-0.4,false,83.70000000000005,0.0,88,22125,73164,326.2,335.9,323.4,22125,73164,1.1678794656492786,0.3789895502319278,,,,8264,35488,28365,0.11155309852317041
2020-09-18,ZM,ZMZ0,413266,ZMF1,504886,342.1,425.80000000000007,342.5,-0.4,false,83.70000000000005,0.0,87,18194,61009,335.5,343.7,335.3,18194,61009,1.1715886292899609,0.3825553851608497,,,,5477,26271,26016,0.004876929255837971
2020-09-21,ZM,ZMZ0,413266,ZMF1,504886,337.8,421.50000000000006,338.3,-0.5,false,83.70000000000005,0.0,84,16921,58513,342.1,342.9,337.0,16921,58513,1.1813063406386977,0.3898607065463208,,,,5108,23339,28880,-0.10611080258143588
2020-09-22,ZM,ZMZ0,413266,ZMF1,504886,340.9,424.6,339.9,1.0,false,83.70000000000005,0.0,83,18185,55948,337.6,344.7,335.2,18185,55948,1.203712995480947,0.4723436861175424,,,,5362,25556,24604,0.0189792663476874
2020-09-23,ZM,ZMZ0,413266,ZMF1,504886,343.7,427.40000000000003,341.7,2.0,false,83.70000000000005,0.0,82,18930,60003,341.7,348.6,339.4,18930,60003,1.1676548311988424,0.38421748637321923,,,,7346,25934,24696,0.024451905984594114
2020-09-24,ZM,ZMZ0,413266,ZMF1,504886,336.0,419.70000000000005,335.0,1.0,false,83.70000000000005,0.0,81,16300,53730,343.7,345.1,335.4,16300,53730,1.1931543927610588,0.40067222030336586,,,,5087,20866,26305,-0.11530389434186258
2020-09-25,ZM,ZMZ0,413266,ZMF1,504886,338.8,422.50000000000006,336.9,1.9,false,83.70000000000005,0.0,80,13595,44915,336.0,340.2,333.4,13595,44915,1.1827361470432913,0.39058859345175617,,,,3629,20578,19856,0.01785625958351882
2020-09-28,ZM,ZMZ0,413266,ZMF1,504886,333.7,417.40000000000003,332.4,1.3,false,83.70000000000005,0.0,77,14457,56107,339.3,340.7,331.1,14457,56107,1.2160396370989506,0.4641499528848171,,,,4325,21134,27530,-0.13143185927996054
2020-09-29,ZM,ZMZ0,413266,ZMF1,504886,331.8,415.50000000000006,331.5,0.3,false,83.70000000000005,0.0,76,11341,43458,333.8,334.6,329.7,11341,43458,1.161148234133366,0.38552826006267393,,,,3226,19379,19440,-0.0015713954506813674
2020-09-30,ZM,ZMZ0,413266,ZMF1,504886,342.6,426.30000000000007,342.0,0.6,false,83.70000000000005,0.0,75,23116,66754,331.9,349.6,330.3,23116,66754,1.4257102180788384,0.9928456825826124,,,,3986,29402,28792,0.010482180293501049
2020-10-01,ZM,ZMZ0,413266,ZMF1,504886,348.2,431.90000000000003,347.2,1.0,false,83.70000000000005,0.0,74,15100,51577,342.8,349.4,341.9,15100,51577,1.2180787038322987,0.4316343092338845,,,,2934,24046,23067,0.020779827223908476
2020-10-02,ZM,ZMZ0,413266,ZMF1,504886,351.6,435.30000000000007,350.1,1.5,false,83.70000000000005,0.0,73,14258,49648,347.9,354.1,342.9,14258,49648,1.1916380694502922,0.4062382459587975,,,,3348,22799,21380,0.032119332714638175
2020-10-05,ZM,ZMZ0,413266,ZMF1,504886,345.7,429.40000000000003,344.9,0.8,false,83.70000000000005,0.0,70,13259,45557,351.9,353.1,344.0,13259,45557,1.1617593887097852,0.3900062603965599,,,,1903,18992,24522,-0.1270855356896631
2020-10-06,ZM,ZMZ0,413266,ZMF1,504886,355.4,439.1,352.4,3.0,false,83.70000000000005,0.0,69,16745,51180,346.2,359.7,345.9,16745,51180,1.1846920484347596,0.4027998095085797,,,,2984,25521,21054,0.0959098228663446
2020-10-07,ZM,ZMZ0,413266,ZMF1,504886,361.7,445.40000000000003,357.3,4.4,false,83.70000000000005,0.0,68,17030,49433,355.0,363.8,354.6,17030,49433,1.2072118219785453,0.40994446779552846,,,,4300,22906,21164,0.03952802359882006
2020-10-08,ZM,ZMZ0,413266,ZMF1,504886,360.0,443.70000000000005,357.1,2.9,false,83.70000000000005,0.0,67,22978,70015,362.5,372.1,355.7,22978,70015,1.2326380262963865,0.44640115270026437,,,,4586,30902,31344,-0.007100857886450535
2020-10-09,ZM,ZMZ0,413266,ZMF1,504886,364.0,447.70000000000005,361.1,2.9,false,83.70000000000005,0.0,66,23896,63662,361.1,369.5,359.4,23896,63662,1.6582314002512877,1.280743499769511,,,,4256,27801,29172,-0.02406403033015639
2020-10-12,ZM,ZMZ0,413266,ZMF1,504886,354.8,438.50000000000006,352.8,2.0,false,83.70000000000005,0.0,63,16063,43478,363.9,366.5,352.3,16063,43478,1.3233204001235535,0.5159490932452059,,,,2277,17226,22665,-0.13634654433330826
2020-10-13,ZM,ZMZ0,413266,ZMF1,504886,355.5,439.20000000000005,354.4,1.1,false,83.70000000000005,0.0,62,12365,32700,353.5,357.7,352.3,12365,32700,1.305359526988026,0.4826283676564065,,,,1652,16911,13836,0.10000975704946824
2020-10-14,ZM,ZMZ0,413266,ZMF1,504886,364.4,448.1,360.6,3.8,false,83.70000000000005,0.0,61,16234,45476,354.8,364.6,354.5,16234,45476,1.2412688932012756,0.4537119034422275,,,,4344,22127,18453,0.0905372104484968
2020-10-15,ZM,ZMZ0,413266,ZMF1,504886,371.6,455.30000000000007,366.6,5.0,false,83.70000000000005,0.0,60,18602,51068,364.4,372.5,361.1,18602,51068,1.2894686332679133,0.46960559781959105,,,,3323,25368,21645,0.07919086210197179
2020-10-16,ZM,ZMZ0,413266,ZMF1,504886,368.2,451.90000000000003,362.7,5.5,false,83.70000000000005,0.0,59,16043,43024,372.2,374.9,366.2,16043,43024,1.27853445775488,0.4637379838603988,,,,2270,18270,21093,-0.07171709473363311
2020-10-19,ZM,ZMZ0,413266,ZMF1,504886,373.6,457.30000000000007,367.9,5.7,false,83.70000000000005,0.0,56,14538,37373,370.5,375.5,368.7,14538,37373,1.2979533300280426,0.49025810208177106,,,,2022,18261,17374,0.024891258594078855
2020-10-20,ZM,ZMZ0,413266,ZMF1,504886,372.7,456.40000000000003,367.3,5.4,false,83.70000000000005,0.0,55,15436,45216,375.2,378.0,368.5,15436,45216,1.3048484763546613,0.4760900700653614,,,,1987,20737,21040,-0.007252794599899466
2020-10-21,ZM,ZMZ0,413266,ZMF1,504886,379.1,462.80000000000007,373.3,5.8,false,83.70000000000005,0.0,54,13914,44698,373.6,379.8,372.3,13914,44698,1.2600847917431957,0.45480791771444323,,,,2718,21578,18553,0.0753781366026264
2020-10-22,ZM,ZMZ0,413266,ZMF1,504886,381.5,465.20000000000005,374.7,6.8,false,83.70000000000005,0.0,53,19007,55456,380.0,390.8,376.8,19007,55456,1.308298875946701,0.48093119824693364,,,,3972,26234,23208,0.06120302576756604
2020-10-23,ZM,ZMZ0,413266,ZMF1,504886,386.8,470.50000000000006,380.1,6.7,false,83.70000000000005,0.0,52,15732,48103,383.1,387.4,378.7,15732,48103,1.32183955682764,0.5083890685220958,,,,2783,22427,22530,-0.0022910781413350537
2020-10-26,ZM,ZMZ0,413266,ZMF1,504886,389.2,472.90000000000003,382.6,6.6,false,83.70000000000005,0.0,49,14471,45252,385.7,389.9,381.4,14471,45252,1.297261370676277,0.47180265743323857,,,,1900,21726,21053,0.01573201804623764
2020-10-27,ZM,ZMZ0,413266,ZMF1,504886,383.5,467.20000000000005,377.6,5.9,false,83.70000000000005,0.0,48,14509,43498,389.4,392.7,383.5,14509,43498,1.317295252046989,0.48509572701265313,,,,2099,19409,20781,-0.034137845235133114
2020-10-28,ZM,ZMZ0,413266,ZMF1,504886,377.5,461.20000000000005,370.8,6.7,false,83.70000000000005,0.0,47,17181,54509,383.3,383.6,371.3,17181,54509,1.3479805840431143,0.5357237808062217,,,,2896,23474,25796,-0.0471280698193627
2020-10-29,ZM,ZMZ0,413266,ZMF1,504886,377.1,460.80000000000007,370.6,6.5,false,83.70000000000005,0.0,46,15447,46802,377.2,379.0,372.8,15447,46802,1.3466930562436974,0.5064732212383686,,,,1489,21119,22500,-0.031660514913225885
2020-10-30,ZM,ZMZ0,413266,ZMF1,504886,379.0,462.70000000000005,371.9,7.1,false,83.70000000000005,0.0,45,16555,48633,377.2,380.5,374.6,16555,48633,1.3108992112193314,0.4877903256134766,,,,1739,24414,21955,0.053031119929263085
2020-11-02,ZM,ZMZ0,413266,ZMF1,504886,375.2,458.90000000000003,369.5,5.7,false,83.70000000000005,0.0,42,18067,52470,378.6,384.1,373.8,18067,52470,1.3041419462933719,0.49669993396501505,,,,2048,24615,26150,-0.03023736826553728
2020-11-03,ZM,ZMZ0,413266,ZMF1,504886,376.9,460.6,371.5,5.4,false,83.70000000000005,0.0,41,16171,47407,376.2,379.8,374.5,16171,47407,1.258570831990046,0.4640583984757436,,,,1333,23732,22526,0.026071166068571922
2020-11-04,ZM,ZMZ0,413266,ZMF1,504886,386.1,469.80000000000007,380.7,5.4,false,83.70000000000005,0.0,40,18664,58450,377.5,386.6,375.5,18664,58450,1.362016293280656,0.573658313003779,,,,1987,29188,26877,0.04122001248550789
2020-11-05,ZM,ZMZ0,413266,ZMF1,504886,387.4,471.1,382.9,4.5,false,83.70000000000005,0.0,39,18412,57180,385.9,393.4,384.3,18412,57180,1.367585869299518,0.5401536317850628,,,,2349,27342,27286,0.0010251153254741158
2020-11-06,ZM,ZMZ0,413266,ZMF1,504886,383.6,467.30000000000007,380.1,3.5,false,83.70000000000005,0.0,38,15195,45667,387.3,390.0,381.8,15195,45667,1.362460399097571,0.5697608238029435,,,,2281,21029,21883,-0.019901193139448173
2020-11-09,ZM,ZMZ0,413266,ZMF1,504886,384.4,468.1,382.8,1.6,false,83.70000000000005,0.0,35,13643,41616,384.1,389.6,383.1,13643,41616,1.4400654385365046,0.5922070699277161,,,,1955,19115,19811,-0.01788008015208344
2020-11-10,ZM,ZMZ0,413266,ZMF1,504886,395.2,478.90000000000003,394.3,0.9,false,83.70000000000005,0.0,34,24204,79742,384.7,401.1,384.0,24204,79742,1.3965825664344793,0.6675962350926921,,,,3858,38446,36045,0.03223208172799399
2020-11-11,ZM,ZMZ0,413266,ZMF1,504886,393.1,476.80000000000007,392.2,0.9,false,83.70000000000005,0.0,33,19410,64287,395.6,400.6,391.0,19410,64287,1.317082617220047,0.4887080266021164,,,,2717,30698,30090,0.01000197407383036
2020-11-12,ZM,ZMZ0,413266,ZMF1,504886,388.5,472.20000000000005,387.6,0.9,false,83.70000000000005,0.0,32,14166,46822,393.5,394.1,385.3,14166,46822,1.2976437440037143,0.4934393459266348,,,,2674,20481,22668,-0.05068483626503511
2020-11-13,ZM,ZMZ0,413266,ZMH1,282089,388.5,472.20000000000005,385.2,3.3,false,83.70000000000005,0.0,31,12878,45346,388.1,391.2,386.3,12878,45346,1.36118995059642,0.5722674657628745,,,,1599,22118,20864,0.029175003489832953
2020-11-16,ZM,ZMZ0,413266,ZMF1,504886,389.6,473.30000000000007,389.5,0.1,false,83.70000000000005,0.0,28,8056,20093,389.2,390.8,386.5,8056,20093,1.3615648174244637,0.5117453394463711,,,,1478,9327,8999,0.017898068318236385
2020-11-17,ZM,ZMZ0,413266,ZMF1,504886,396.0,479.70000000000005,394.8,1.2,false,83.70000000000005,0.0,27,8938,23132,390.7,399.3,390.7,8938,23132,1.3423031305447788,0.4917998550288427,,,,2073,11665,9807,0.08653129657228018
2020-11-18,ZM,ZMZ0,413266,ZMF1,504886,395.0,478.70000000000005,393.4,1.6,false,83.70000000000005,0.0,26,8339,20230,395.9,399.5,394.3,8339,20230,1.3624476509233767,0.49432414253690365,,,,2461,8892,8588,0.017391304347826087
2020-11-19,ZM,ZMZ0,413266,ZMF1,504886,394.0,477.70000000000005,392.5,1.5,false,83.70000000000005,0.0,25,7282,18400,394.9,395.2,390.7,7282,18400,1.4559457871264703,0.532134911982704,,,,2108,8193,8136,0.0034907220282932206
2020-11-20,ZM,ZMF1,504886,ZMZ0,413266,392.7,476.40000000000003,394.8,-2.1,true,83.70000000000005,-1.3000000000000114,55,9029,21799,392.5,397.6,390.4,9029,21799,1.2829550440809883,0.47342250888727094,,,,3865,9206,8931,0.015162375255003583
2020-11-23,ZM,ZMF1,504886,ZMH1,282089,393.5,475.90000000000003,392.9,0.6,false,82.40000000000003,0.0,52,10092,25723,397.9,399.1,392.2,10092,25723,1.3143480172678814,0.47868302714523175,,,,3518,10368,11887,-0.06825432487081555
2020-11-24,ZM,ZMF1,504886,ZMH1,282089,397.7,480.1,396.3,1.4,false,82.40000000000003,0.0,51,9986,26586,393.0,397.9,390.8,9986,26586,1.3487740893063451,0.5103914765626464,,,,4213,11665,10510,0.05208568207440812
2020-11-25,ZM,ZMF1,504886,ZMH1,282089,396.8,479.20000000000005,395.5,1.3,false,82.40000000000003,0.0,50,11605,31247,398.0,401.3,393.8,11605,31247,1.3854271931688416,0.5220787755653267,,,,3877,13206,13551,-0.012893822177374146
2020-11-27,ZM,ZMF1,504886,ZMH1,282089,396.7,479.1,395.6,1.1,false,82.40000000000003,0.0,48,5426,13348,397.1,397.4,393.1,5426,13348,1.4147196721960924,0.6043999241946885,,,,1746,5282,5755,-0.04285584850955876
2020-11-30,ZM,ZMF1,504886,ZMH1,282089,390.5,472.90000000000003,389.0,1.5,false,82.40000000000003,0.0,45,13233,34342,398.0,399.9,389.8,13233,34342,1.3458059243496474,0.501780480729623,,,,2703,13657,17265,-0.11668068042170623
2020-12-01,ZM,ZMF1,504886,ZMH1,282089,390.5,472.90000000000003,388.8,1.7,false,82.40000000000003,0.0,44,11787,29044,391.0,394.3,389.2,11787,29044,1.3214835654205517,0.4993775935878839,,,,1783,12986,14084,-0.040561507203546364
2020-12-02,ZM,ZMF1,504886,ZMH1,282089,385.6,468.00000000000006,383.9,1.7,false,82.40000000000003,0.0,43,15281,39900,391.0,391.2,380.9,15281,39900,1.295069360766447,0.47664019791215484,,,,3004,16173,19656,-0.09721175584024115
2020-12-03,ZM,ZMF1,504886,ZMH1,282089,389.1,471.50000000000006,387.4,1.7,false,82.40000000000003,0.0,42,8953,22034,385.6,391.0,384.7,8953,22034,1.3557205690228584,0.5013572051019037,,,,1967,10674,9298,0.06889645503705187
2020-12-04,ZM,ZMF1,504886,ZMH1,282089,384.9,467.3,383.2,1.7,false,82.40000000000003,0.0,41,8879,22050,389.2,390.3,384.7,8879,22050,1.3034206823804466,0.4847976373224859,,,,1471,8417,12076,-0.1785487727516713
2020-12-07,ZM,ZMF1,504886,ZMH1,282089,382.3,464.70000000000005,382.9,-0.6,false,82.40000000000003,0.0,38,11259,29191,384.2,387.0,380.0,11259,29191,1.3128486108708555,0.47702893124984386,,,,1971,12783,14093,-0.04874237237684179
2020-12-08,ZM,ZMF1,504886,ZMH1,282089,377.4,459.8,379.0,-1.6,false,82.40000000000003,0.0,37,11128,29350,382.3,383.1,376.0,11128,29350,1.3162085000062198,0.4906443638202477,,,,2425,12629,14146,-0.05665732959850607
2020-12-09,ZM,ZMF1,504886,ZMH1,282089,379.5,461.90000000000003,381.7,-2.2,false,82.40000000000003,0.0,36,8452,22302,377.3,382.3,376.7,8452,22302,1.3483853253660742,0.49914671647117964,,,,1875,10002,9979,0.0011510935388619188
2020-12-10,ZM,ZMF1,504886,ZMH1,282089,377.6,460.00000000000006,379.7,-2.1,false,82.40000000000003,0.0,35,11655,29300,379.6,385.6,376.7,11655,29300,1.5211224953326932,0.6683414591203647,,,,2778,13123,13309,-0.007036924939467312
2020-12-11,ZM,ZMF1,504886,ZMH1,282089,380.6,463.00000000000006,381.6,-1.0,false,82.40000000000003,0.0,34,8384,20132,377.5,381.1,375.8,8384,20132,1.3787993413759865,0.53137341461414,,,,1639,10001,9586,0.021187522336243426
2020-12-14,ZM,ZMF1,504886,ZMH1,282089,381.0,463.40000000000003,382.0,-1.0,false,82.40000000000003,0.0,31,7552,20009,382.7,383.2,377.0,7552,20009,1.3711318953193024,0.507318445904678,,,,1405,9436,8960,0.0258751902587519
2020-12-15,ZM,ZMF1,504886,ZMH1,282089,388.7,471.1,389.2,-0.5,false,82.40000000000003,0.0,30,11168,28129,381.3,388.7,378.4,11168,28129,1.2732938703110053,0.45660701649014845,,,,2486,14348,11335,0.11731495541798076
2020-12-16,ZM,ZMH1,282089,ZMF1,504886,392.9,475.3,393.4,-0.5,true,82.40000000000003,4.199999999999989,86,12277,26133,389.5,395.8,388.8,12277,26133,1.2003459007458013,0.40750067400815276,,,,4402,10325,11269,-0.04371584699453552
2020-12-17,ZM,ZMH1,282089,ZMF1,504886,397.9,484.5,398.5,-0.6,false,86.60000000000002,0.0,85,10427,23928,393.8,398.6,391.6,10427,23928,1.2180423858866314,0.4382114146025644,,,,3995,10275,9932,0.016974315831147623
2020-12-18,ZM,ZMH1,282089,ZMF1,504886,403.8,490.40000000000003,404.2,-0.4,false,86.60000000000002,0.0,84,12575,29722,397.4,408.0,397.4,12575,29722,1.2783225339960327,0.5001040636878936,,,,4610,12519,12549,-0.0011967448539971278
2020-12-21,ZM,ZMH1,282089,ZMF1,504886,412.3,498.90000000000003,412.6,-0.3,false,86.60000000000002,0.0,81,16730,37117,405.8,412.7,404.0,16730,37117,1.2881283098517617,0.4971821203943517,,,,4517,17219,15611,0.04897959183673469
2020-12-22,ZM,ZMH1,282089,ZMF1,504886,414.4,501.0,415.2,-0.8,false,86.60000000000002,0.0,80,12960,29862,412.7,416.3,408.4,12960,29862,1.3009581553325122,0.4955119531386794,,,,3751,12513,12559,-0.0018347160178685386
2020-12-23,ZM,ZMH1,282089,ZMK1,89700,419.1,505.70000000000005,415.2,3.9,false,86.60000000000002,0.0,79,16175,45183,414.0,421.4,412.1,16175,45183,1.2589312674539,0.44829993229057236,,,,5492,20307,19308,0.02521772056039379
2020-12-24,ZM,ZMH1,282089,ZMK1,89700,413.9,500.5,411.2,2.7,false,86.60000000000002,0.0,78,9587,20983,419.5,422.8,413.4,9587,20983,1.3085939235625788,0.5555719617677563,,,,2857,8900,9683,-0.04213528493784642
2020-12-28,ZM,ZMH1,282089,ZMK1,89700,411.8,498.40000000000003,408.3,3.5,false,86.60000000000002,0.0,74,16502,42054,419.8,421.6,409.6,16502,42054,1.3561346088842312,0.5244070929937935,,,,4030,18029,18733,-0.019150209455415918
2020-12-29,ZM,ZMH1,282089,ZMK1,89700,426.1,512.7,422.1,4.0,false,86.60000000000002,0.0,73,15600,37734,412.3,426.4,408.0,15600,37734,1.316076928488469,0.48941154680934107,,,,2210,18097,16943,0.0329337899543379
2020-12-30,ZM,ZMH1,282089,ZMK1,89700,426.5,513.1,420.8,5.7,false,86.60000000000002,0.0,72,17890,38976,424.0,429.4,417.2,17890,38976,1.4961700024685365,0.6534989997698472,,,,3843,17211,17272,-0.0017689876170866804
2020-12-31,ZM,ZMH1,282089,ZMK1,89700,429.1,515.7,422.5,6.6,false,86.60000000000002,0.0,71,12356,25581,427.8,432.5,425.7,12356,25581,1.467442104709736,0.5740390006827936,,,,1706,12236,11552,0.02875399361022364
2021-01-04,ZM,ZMH1,282089,ZMK1,89700,423.6,510.20000000000005,421.2,2.4,false,86.60000000000002,0.0,67,24706,53172,431.9,440.8,420.7,24706,53172,1.41379606947942,0.5576129169720846,,,,3825,24111,25621,-0.030362744309498913
2021-01-05,ZM,ZMH1,282089,ZMK1,89700,433.1,519.7,429.2,3.9,false,86.60000000000002,0.0,66,20617,48971,425.0,436.9,423.6,20617,48971,1.4851945754980922,0.6050448178583866,,,,4313,23120,21002,0.04800326367798377
2021-01-06,ZM,ZMH1,282089,ZMK1,89700,439.9,526.5,435.8,4.1,false,86.60000000000002,0.0,65,13625,31547,434.6,444.1,434.3,13625,31547,1.7226606716146566,0.7094868144441858,,,,2207,15547,14371,0.039307440336920914
2021-01-07,ZM,ZMH1,282089,ZMK1,89700,433.5,520.1,431.3,2.2,false,86.60000000000002,0.0,64,14084,34280,440.1,441.5,430.5,14084,34280,1.5680529095161044,0.6032960225644975,,,,2396,15410,16012,-0.019158551333460633
2021-01-08,ZM,ZMH1,282089,ZMK1,89700,439.6,526.2,435.5,4.1,false,86.60000000000002,0.0,63,15543,37134,432.9,442.8,430.0,15543,37134,1.551701553362155,0.6136213940013864,,,,3041,17473,16553,0.0270381472991242
2021-01-11,ZM,ZMH1,282089,ZMK1,89700,446.0,532.6,441.1,4.9,false,86.60000000000002,0.0,60,16539,38606,441.7,447.4,437.3,16539,38606,1.5826496013679017,0.6174159548040975,,,,3105,18064,16981,0.03090312455414467
2021-01-12,ZM,ZMH1,282089,ZMK1,89700,466.5,553.1,459.3,7.2,false,86.60000000000002,0.0,59,20291,52195,446.1,468.7,443.9,20291,52195,1.8922579098758998,1.6519492656700392,,,,4673,23565,21934,0.035846941691026174
2021-01-13,ZM,ZMH1,282089,ZMK1,89700,457.3,543.9000000000001,453.7,3.6,false,86.60000000000002,0.0,58,16264,40599,466.5,471.4,456.2,16264,40599,1.7731219273765144,0.8832550506677185,,,,2511,16907,19241,-0.06456788757330972
2021-01-14,ZM,ZMH1,282089,ZMK1,89700,465.0,551.6,460.0,5.0,false,86.60000000000002,0.0,57,16761,43987,457.5,466.2,457.1,16761,43987,1.505267093018056,0.5953987638658426,,,,3125,20296,19308,0.024946975053024945
2021-01-15,ZM,ZMH1,282089,ZMK1,89700,462.4,549.0,457.4,5.0,false,86.60000000000002,0.0,56,17581,47176,465.1,467.3,460.0,17581,47176,1.4943498775225978,0.6147089986595209,,,,2663,22102,21721,0.008694064760513886
2021-01-19,ZM,ZMH1,282089,ZMK1,89700,450.4,537.0,447.0,3.4,false,86.60000000000002,0.0,52,19391,46311,463.3,464.0,450.2,19391,46311,1.5653094787175532,0.7673265857049599,,,,3788,17992,22189,-0.10445235310221249
2021-01-20,ZM,ZMH1,282089,ZMK1,89700,442.4,529.0,438.3,4.1,false,86.60000000000002,0.0,51,19559,48735,450.5,450.8,438.6,19559,48735,1.49525596809437,0.6144589163100244,,,,4634,20904,21539,-0.014961242136512499
2021-01-21,ZM,ZMH1,282089,ZMK1,89700,437.4,524.0,434.4,3.0,false,86.60000000000002,0.0,50,13885,34970,442.4,447.0,437.2,13885,34970,1.4652754488145947,0.5962699836475193,,,,2878,14183,16346,-0.07085066657931803
2021-01-22,ZM,ZMH1,282089,ZMK1,89700,421.0,507.6,417.3,3.7,false,86.60000000000002,0.0,49,22889,58030,437.5,437.6,420.0,22889,58030,1.4925688661075893,0.6599768010204365,,,,6327,23310,27999,-0.09138747588142432
2021-01-25,ZM,ZMH1,282089,ZMK1,89700,430.0,516.6,426.9,3.1,false,86.60000000000002,0.0,46,17894,41478,421.6,434.5,417.6,17894,41478,1.5432822163654414,0.6185228520260403,,,,3386,19781,19196,0.015008851373887164
2021-01-26,ZM,ZMH1,282089,ZMK1,89700,436.7,523.3,433.8,2.9,false,86.60000000000002,0.0,45,13238,29339,430.2,439.7,425.6,13238,29339,1.4956689059624861,0.5923090652629635,,,,1738,14253,14090,0.005750979077726422
2021-01-27,ZM,ZMH1,282089,ZMK1,89700,436.5,523.1,433.2,3.3,false,86.60000000000002,0.0,44,12954,30792,438.0,443.2,434.1,12954,30792,1.912141096584391,0.8768552723079229,,,,2271,13790,14184,-0.014084507042253521
2021-01-28,ZM,ZMH1,282089,ZMK1,89700,426.9,513.5,424.6,2.3,false,86.60000000000002,0.0,43,15790,36852,435.7,440.7,424.5,15790,36852,1.7334522546654818,0.7958166497362841,,,,3250,16204,17647,-0.04262798735635579
2021-01-29,ZM,ZMH1,282089,ZMK1,89700,430.7,517.3,428.7,2.0,false,86.60000000000002,0.0,42,14293,30258,427.1,432.8,420.7,14293,30258,1.7287078410964187,0.6708776953259049,,,,2555,14310,14092,0.007675515808745863
2021-02-01,ZM,ZMH1,282089,ZMK1,89700,430.8,517.4000000000001,428.4,2.4,false,86.60000000000002,0.0,39,12575,25850,432.4,435.5,425.3,12575,25850,1.6833751684574028,0.7988658043347631,,,,2102,11680,12294,-0.025611078668557604
2021-02-02,ZM,ZMH1,282089,ZMK1,89700,427.6,514.2,425.3,2.3,false,86.60000000000002,0.0,38,10531,23321,429.0,431.5,422.9,10531,23321,1.6593289514668776,0.7337713846805938,,,,1651,11218,10057,0.054571092831962396
2021-02-03,ZM,ZMH1,282089,ZMK1,89700,434.9,521.5,432.3,2.6,false,86.60000000000002,0.0,37,12215,27429,428.0,436.5,425.8,12215,27429,1.5397457584322143,0.5881545962825119,,,,1888,13206,11446,0.07139380171994159
2021-02-04,ZM,ZMH1,282089,ZMK1,89700,432.9,519.5,430.8,2.1,false,86.60000000000002,0.0,36,11600,24474,437.4,437.4,431.3,11600,24474,1.5765336671925205,0.611238872036429,,,,2256,10718,10808,-0.0041809904301774595
2021-02-05,ZM,ZMH1,282089,ZMK1,89700,430.7,517.3,429.6,1.1,false,86.60000000000002,0.0,35,7847,17950,433.0,436.3,430.2,7847,17950,1.4461099351601518,0.5760066572481716,,,,1617,7489,8464,-0.061117031279383185
2021-02-08,ZM,ZMH1,282089,ZMK1,89700,436.3,522.9000000000001,435.2,1.1,false,86.60000000000002,0.0,32,11485,27672,430.5,438.8,428.5,11485,27672,1.3596676811491408,0.5126751909480829,,,,1924,13381,11646,0.06932512886083031
2021-02-09,ZM,ZMH1,282089,ZMK1,89700,439.1,525.7,438.3,0.8,false,86.60000000000002,0.0,31,15861,37138,437.7,443.7,432.3,15861,37138,1.598023362929107,0.9103393849216819,,,,4209,15778,15599,0.005704815629282596
2021-02-10,ZM,ZMH1,282089,ZMK1,89700,422.4,509.0,422.0,0.4,false,86.60000000000002,0.0,30,15937,37984,440.0,440.0,421.4,15937,37984,1.4343681606465923,0.5674802922444803,,,,4781,13321,18516,-0.16317492226026323
2021-02-11,ZM,ZMH1,282089,ZMK1,89700,428.1,514.7,427.5,0.6,false,86.60000000000002,0.0,29,12179,27293,422.2,431.2,418.8,12179,27293,1.4184963487617543,0.5862611731973252,,,,2606,13014,11852,0.04673047534786456
2021-02-12,ZM,ZMH1,282089,ZMK1,89700,426.3,512.9000000000001,425.8,0.5,false,86.60000000000002,0.0,28,8119,17675,429.2,430.1,423.4,8119,17675,1.4891761147658662,0.712695560472268,,,,1666,7867,8089,-0.01391326146903986
2021-02-16,ZM,ZMH1,282089,ZMK1,89700,428.9,515.5,429.3,-0.4,false,86.60000000000002,0.0,24,8888,18693,429.4,431.9,424.0,8888,18693,1.4594840057882434,0.5793335671607069,,,,1708,8296,8896,-0.03489995346672871
